tweet-id,class
745,NewYork
771,NewYork
772,NewYork
773,NewYork
774,NewYork
775,NewYork
776,NewYork
777,NewYork
778,NewYork
779,NewYork
780,NewYork
781,NewYork
782,NewYork
783,NewYork
784,NewYork
785,NewYork
786,NewYork
787,NewYork
788,NewYork
789,NewYork
790,NewYork
791,NewYork
792,NewYork
793,NewYork
794,NewYork
795,NewYork
796,NewYork
797,NewYork
820,NewYork
821,NewYork
822,NewYork
823,NewYork
824,NewYork
825,NewYork
826,NewYork
827,NewYork
828,NewYork
829,NewYork
830,NewYork
831,NewYork
832,NewYork
833,NewYork
834,NewYork
835,NewYork
836,NewYork
837,NewYork
838,NewYork
839,NewYork
840,NewYork
841,NewYork
842,NewYork
843,NewYork
844,NewYork
845,NewYork
846,NewYork
847,NewYork
848,NewYork
849,NewYork
850,NewYork
851,NewYork
852,NewYork
853,NewYork
854,NewYork
855,NewYork
856,NewYork
857,NewYork
858,NewYork
859,NewYork
860,NewYork
861,NewYork
862,NewYork
863,NewYork
864,NewYork
865,NewYork
866,NewYork
867,NewYork
868,NewYork
869,NewYork
870,NewYork
871,NewYork
872,NewYork
873,NewYork
874,NewYork
875,NewYork
876,NewYork
877,NewYork
878,NewYork
879,NewYork
880,NewYork
881,NewYork
961,California
962,California
963,California
964,California
965,California
966,California
967,California
968,California
969,California
970,California
971,California
972,California
973,California
974,California
975,California
976,California
977,California
978,California
979,California
980,California
981,California
982,California
983,California
984,California
985,California
986,California
987,California
988,California
989,California
990,California
991,California
992,California
993,California
994,California
995,California
996,California
997,California
998,California
999,California
1000,California
1001,California
1002,California
1003,California
1004,California
1005,California
1006,California
1007,California
1008,California
1009,California
1010,California
1011,California
1012,California
1013,California
1014,California
1015,California
1016,California
1017,California
1018,California
1019,California
1020,California
1021,California
1022,California
1023,California
1024,California
1025,California
1026,California
1027,California
1028,California
1029,California
1030,California
1031,California
1032,California
1033,California
1034,California
1035,California
1036,California
1037,California
1038,California
1039,California
1040,California
1041,California
1042,California
1043,California
1044,California
1045,California
1046,California
1047,California
1048,California
1049,California
1050,California
1051,California
1052,California
1053,California
1054,California
1055,California
1056,California
1057,California
1058,California
1059,California
1060,California
1061,California
1062,California
1063,Georgia
1064,Georgia
1065,Georgia
1066,Georgia
1067,Georgia
1068,Georgia
1069,Georgia
1070,Georgia
1071,Georgia
1072,Georgia
1073,Georgia
1074,Georgia
1075,Georgia
1076,Georgia
1077,Georgia
1078,Georgia
1079,Georgia
1080,Georgia
1081,Georgia
1082,Georgia
1083,Georgia
1084,Georgia
1085,Georgia
1086,Georgia
1087,Georgia
1088,Georgia
1089,Georgia
1090,Georgia
1091,Georgia
1092,Georgia
1093,Georgia
1094,NewYork
1095,NewYork
1096,NewYork
1097,NewYork
1098,NewYork
1099,NewYork
1100,NewYork
1101,NewYork
1102,NewYork
1103,NewYork
1104,NewYork
1105,NewYork
1106,NewYork
1107,NewYork
1108,NewYork
1109,NewYork
1110,NewYork
1111,NewYork
1112,NewYork
1113,NewYork
1114,NewYork
1115,NewYork
1116,NewYork
1117,NewYork
1118,NewYork
1119,NewYork
1120,NewYork
1121,NewYork
1122,NewYork
1123,NewYork
1124,NewYork
1125,NewYork
1126,NewYork
1127,NewYork
1128,NewYork
1129,NewYork
1130,NewYork
1131,NewYork
1132,NewYork
1133,NewYork
1134,NewYork
1135,NewYork
1136,NewYork
1137,NewYork
1138,NewYork
1139,NewYork
1140,NewYork
1141,NewYork
1142,NewYork
1143,NewYork
1144,NewYork
1145,NewYork
1146,NewYork
1147,NewYork
1148,NewYork
1149,NewYork
1150,NewYork
1151,NewYork
1152,NewYork
1153,NewYork
1154,NewYork
1155,NewYork
1156,NewYork
1157,NewYork
1158,NewYork
1159,NewYork
1160,NewYork
1161,NewYork
1162,NewYork
1163,NewYork
1164,NewYork
1165,NewYork
1166,NewYork
1167,NewYork
1168,NewYork
1169,NewYork
1218,NewYork
1219,NewYork
1220,NewYork
1221,NewYork
1222,NewYork
1223,NewYork
1224,NewYork
1225,NewYork
1226,NewYork
1227,NewYork
1228,NewYork
1229,NewYork
1230,NewYork
1231,NewYork
1232,NewYork
1233,NewYork
1234,NewYork
1235,NewYork
1236,NewYork
1237,NewYork
1238,NewYork
1239,NewYork
1240,NewYork
1241,NewYork
1242,NewYork
1243,NewYork
1244,NewYork
1245,NewYork
1246,NewYork
1247,NewYork
1248,NewYork
1249,NewYork
1250,NewYork
1251,NewYork
1252,NewYork
1253,NewYork
1254,NewYork
1255,NewYork
1256,NewYork
1257,NewYork
1258,NewYork
1259,NewYork
1260,NewYork
1261,NewYork
1262,NewYork
1263,NewYork
1264,NewYork
1265,NewYork
1266,NewYork
1267,NewYork
1268,NewYork
1269,NewYork
1300,NewYork
1301,NewYork
1302,NewYork
1303,NewYork
1304,NewYork
1305,NewYork
1306,NewYork
1307,NewYork
1308,NewYork
1309,NewYork
1310,NewYork
1311,NewYork
1312,NewYork
1313,NewYork
1314,NewYork
1315,NewYork
1316,NewYork
1317,NewYork
1318,NewYork
1319,NewYork
1320,NewYork
1321,NewYork
1322,NewYork
1323,NewYork
1324,NewYork
1325,NewYork
1326,NewYork
1327,NewYork
1328,NewYork
1329,NewYork
1330,NewYork
1331,NewYork
1332,NewYork
1333,NewYork
1334,NewYork
1335,NewYork
1336,NewYork
1337,NewYork
1338,NewYork
1339,NewYork
1340,NewYork
1341,NewYork
1342,NewYork
1343,NewYork
1344,NewYork
1345,NewYork
1346,NewYork
1347,NewYork
1348,NewYork
1349,NewYork
1350,NewYork
1351,NewYork
1352,NewYork
1353,NewYork
1354,NewYork
1355,NewYork
1356,NewYork
1357,NewYork
1358,NewYork
1359,NewYork
1360,NewYork
1361,NewYork
1362,NewYork
1363,NewYork
1364,NewYork
1365,NewYork
1366,NewYork
1367,NewYork
1368,NewYork
1369,NewYork
1370,NewYork
1371,NewYork
1372,NewYork
1373,NewYork
1374,NewYork
1375,NewYork
1376,NewYork
1377,NewYork
1378,NewYork
1379,NewYork
1380,NewYork
1381,NewYork
1382,NewYork
1383,NewYork
1384,NewYork
1385,NewYork
1386,NewYork
1387,NewYork
1388,NewYork
1389,NewYork
1390,NewYork
1391,NewYork
1392,NewYork
1393,NewYork
1394,NewYork
1395,NewYork
1396,NewYork
1397,NewYork
1398,NewYork
1399,NewYork
1400,NewYork
1401,NewYork
1402,NewYork
1403,NewYork
1404,NewYork
1405,NewYork
1406,NewYork
1407,NewYork
1408,NewYork
1409,NewYork
1410,NewYork
1411,NewYork
1412,NewYork
1413,NewYork
1414,NewYork
1415,NewYork
1416,NewYork
1417,NewYork
1418,NewYork
1419,NewYork
1420,NewYork
1421,NewYork
1422,NewYork
1423,NewYork
1424,NewYork
1425,NewYork
1426,NewYork
1427,NewYork
1454,NewYork
1455,NewYork
1456,NewYork
1457,NewYork
1458,NewYork
1459,NewYork
1460,NewYork
1461,NewYork
1462,NewYork
1463,NewYork
1464,NewYork
1465,NewYork
1466,NewYork
1467,NewYork
1468,NewYork
1469,NewYork
1470,NewYork
1471,NewYork
1472,NewYork
1473,NewYork
1474,NewYork
1475,NewYork
1476,NewYork
1477,NewYork
1478,NewYork
1479,NewYork
1480,NewYork
1481,NewYork
1482,NewYork
1483,NewYork
1484,NewYork
1485,NewYork
1486,NewYork
1487,NewYork
1488,NewYork
1489,NewYork
1490,NewYork
1491,NewYork
1492,NewYork
1493,NewYork
1494,NewYork
1495,NewYork
1496,NewYork
1497,NewYork
1498,NewYork
1499,NewYork
1500,NewYork
1501,NewYork
1502,NewYork
1503,NewYork
1504,NewYork
1505,NewYork
1506,NewYork
1507,NewYork
1508,NewYork
1509,NewYork
1510,NewYork
1511,NewYork
1512,NewYork
1513,NewYork
1514,NewYork
1515,NewYork
1516,NewYork
1517,NewYork
1518,NewYork
1519,NewYork
1520,NewYork
1521,NewYork
1522,NewYork
1523,NewYork
1524,NewYork
1525,NewYork
1526,NewYork
1527,NewYork
1528,NewYork
1529,NewYork
1530,NewYork
1531,NewYork
1532,NewYork
1533,NewYork
1534,NewYork
1535,NewYork
1536,NewYork
1537,NewYork
1538,NewYork
1539,NewYork
1540,NewYork
1541,NewYork
1542,NewYork
1543,NewYork
1544,NewYork
1545,NewYork
1546,NewYork
1547,NewYork
1548,NewYork
1549,NewYork
1550,NewYork
1551,NewYork
1684,California
1685,California
1686,California
1687,California
1688,California
1689,California
1690,California
1691,California
1692,California
1693,California
1694,California
1695,California
1696,California
1697,California
1698,California
1699,California
1700,California
1701,California
1702,California
1703,California
1704,California
1705,California
1706,California
1707,California
1708,California
1709,California
1710,California
1711,California
1712,California
1713,California
1714,California
1715,California
1716,California
1717,California
1718,California
1719,California
1720,California
1793,Georgia
1794,Georgia
1795,Georgia
1796,Georgia
1797,Georgia
1798,Georgia
1799,Georgia
1800,Georgia
1801,Georgia
1802,Georgia
1803,Georgia
1804,Georgia
1805,Georgia
1806,Georgia
1807,Georgia
1808,Georgia
1809,Georgia
1810,Georgia
1811,Georgia
1812,Georgia
1813,Georgia
1814,Georgia
1815,Georgia
1816,Georgia
1817,Georgia
1818,Georgia
1819,Georgia
1820,Georgia
1821,Georgia
1822,Georgia
1823,Georgia
1824,Georgia
1825,Georgia
1826,Georgia
1827,Georgia
1828,Georgia
1829,Georgia
1830,Georgia
1831,Georgia
1832,Georgia
1833,Georgia
1834,Georgia
1835,Georgia
1836,Georgia
1837,Georgia
1838,Georgia
1839,Georgia
1840,Georgia
1841,Georgia
1842,Georgia
1843,Georgia
1844,Georgia
1845,Georgia
1846,Georgia
1847,Georgia
1848,Georgia
1849,Georgia
1850,Georgia
1851,Georgia
1852,Georgia
1853,Georgia
1854,Georgia
1981,Georgia
1982,Georgia
1983,Georgia
1984,Georgia
1985,Georgia
1986,Georgia
1987,Georgia
1988,Georgia
1989,Georgia
1990,Georgia
1991,Georgia
1992,Georgia
1993,Georgia
1994,Georgia
1995,Georgia
1996,Georgia
1997,Georgia
1998,Georgia
1999,Georgia
2000,Georgia
2001,Georgia
2002,Georgia
2003,Georgia
2038,NewYork
2039,NewYork
2040,NewYork
2041,NewYork
2042,NewYork
2043,NewYork
2044,NewYork
2045,NewYork
2046,NewYork
2047,NewYork
2048,NewYork
2049,NewYork
2050,NewYork
2051,NewYork
2052,NewYork
2053,NewYork
2054,NewYork
2055,NewYork
2056,NewYork
2057,NewYork
2058,NewYork
2059,NewYork
2060,NewYork
2061,NewYork
2062,NewYork
2063,NewYork
2064,NewYork
2065,NewYork
2066,NewYork
2067,NewYork
2068,NewYork
2069,NewYork
2070,NewYork
2071,NewYork
2072,NewYork
2073,NewYork
2074,NewYork
2075,NewYork
2076,NewYork
2077,NewYork
2078,NewYork
2079,NewYork
2080,NewYork
2081,NewYork
2082,NewYork
2083,NewYork
2084,NewYork
2085,NewYork
2086,NewYork
2087,NewYork
2088,NewYork
2089,NewYork
2090,NewYork
2091,NewYork
2092,NewYork
2093,NewYork
2094,NewYork
2095,NewYork
2096,NewYork
2097,NewYork
2098,NewYork
2099,NewYork
2100,NewYork
2101,NewYork
2102,NewYork
2103,NewYork
2104,NewYork
2105,NewYork
2106,NewYork
2107,NewYork
2108,NewYork
2109,NewYork
2110,NewYork
2111,NewYork
2112,NewYork
2113,NewYork
2114,NewYork
2115,NewYork
2116,NewYork
2117,NewYork
2118,NewYork
2119,NewYork
2120,NewYork
2121,NewYork
2122,NewYork
2123,NewYork
2124,NewYork
2125,NewYork
2126,NewYork
2127,NewYork
2128,NewYork
2129,NewYork
2130,NewYork
2131,NewYork
2132,NewYork
2133,NewYork
2134,NewYork
2135,NewYork
2136,NewYork
2137,NewYork
2138,NewYork
2407,NewYork
2408,NewYork
2409,NewYork
2410,NewYork
2411,NewYork
2412,NewYork
2413,NewYork
2414,NewYork
2415,NewYork
2416,NewYork
2417,NewYork
2418,NewYork
2419,NewYork
2420,NewYork
2421,NewYork
2422,NewYork
2423,NewYork
2424,NewYork
2425,NewYork
2426,NewYork
2427,NewYork
2428,NewYork
2429,NewYork
2430,NewYork
2431,NewYork
2432,NewYork
2433,NewYork
2434,NewYork
2435,NewYork
2436,NewYork
2437,NewYork
2438,NewYork
2439,NewYork
2440,NewYork
2441,NewYork
2442,NewYork
2443,NewYork
2444,NewYork
2545,NewYork
2546,NewYork
2547,NewYork
2548,NewYork
2549,NewYork
2550,NewYork
2551,NewYork
2552,NewYork
2553,NewYork
2554,NewYork
2555,NewYork
2556,NewYork
2557,NewYork
2558,NewYork
2559,NewYork
2560,NewYork
2561,NewYork
2562,NewYork
2563,NewYork
2564,NewYork
2565,NewYork
2566,NewYork
2567,NewYork
2568,NewYork
2569,NewYork
2570,NewYork
2571,NewYork
2572,NewYork
2573,NewYork
2574,NewYork
2575,NewYork
2576,NewYork
2577,NewYork
2578,NewYork
2579,NewYork
2580,NewYork
2581,NewYork
2582,NewYork
2583,NewYork
2584,NewYork
2585,Georgia
2586,Georgia
2587,Georgia
2588,Georgia
2589,Georgia
2590,Georgia
2591,Georgia
2592,Georgia
2593,Georgia
2594,Georgia
2595,Georgia
2596,Georgia
2597,Georgia
2598,Georgia
2599,Georgia
2600,Georgia
2601,Georgia
2602,Georgia
2603,Georgia
2604,Georgia
2605,Georgia
2606,Georgia
2607,Georgia
2608,Georgia
2609,Georgia
2610,Georgia
2611,Georgia
2612,Georgia
2613,Georgia
2614,Georgia
2615,Georgia
2616,Georgia
2617,Georgia
2618,Georgia
2619,Georgia
2620,Georgia
2621,Georgia
2622,Georgia
2623,Georgia
2624,Georgia
2625,Georgia
2626,Georgia
2627,Georgia
2628,Georgia
2629,Georgia
2630,Georgia
2631,Georgia
2632,Georgia
2633,Georgia
2634,Georgia
2635,Georgia
2636,Georgia
2637,Georgia
2638,Georgia
2639,Georgia
2640,Georgia
2641,Georgia
2642,Georgia
2643,Georgia
2644,Georgia
2645,Georgia
2646,NewYork
2647,NewYork
2648,NewYork
2649,NewYork
2650,NewYork
2651,NewYork
2652,NewYork
2653,NewYork
2654,NewYork
2655,NewYork
2656,NewYork
2657,NewYork
2658,NewYork
2659,NewYork
2660,NewYork
2661,NewYork
2662,NewYork
2663,NewYork
2664,NewYork
2665,NewYork
2666,NewYork
2667,NewYork
2668,NewYork
2669,NewYork
2670,NewYork
2671,NewYork
2672,NewYork
2673,NewYork
2674,NewYork
2675,NewYork
2755,NewYork
2756,NewYork
2757,NewYork
2758,NewYork
2759,NewYork
2760,NewYork
2761,NewYork
2762,NewYork
2763,NewYork
2764,NewYork
2765,NewYork
2766,NewYork
2767,NewYork
2768,NewYork
2769,NewYork
2770,NewYork
2771,NewYork
2772,NewYork
2773,NewYork
2774,NewYork
2775,NewYork
2776,NewYork
2777,NewYork
2778,NewYork
2779,NewYork
2780,NewYork
2781,NewYork
2782,NewYork
2783,NewYork
2784,NewYork
2785,NewYork
2786,NewYork
2787,NewYork
2788,NewYork
2789,NewYork
2790,NewYork
2791,NewYork
2792,NewYork
2793,NewYork
2794,NewYork
2795,NewYork
2796,NewYork
2797,NewYork
2798,NewYork
2799,NewYork
2800,NewYork
2801,NewYork
2802,NewYork
2803,NewYork
2804,NewYork
2805,NewYork
2806,NewYork
2807,NewYork
2808,NewYork
2809,NewYork
2810,NewYork
2811,NewYork
2812,NewYork
2813,NewYork
2814,NewYork
2815,NewYork
2816,NewYork
2817,NewYork
2818,NewYork
2819,NewYork
2820,NewYork
2821,NewYork
2917,NewYork
2918,NewYork
2919,NewYork
2920,NewYork
2921,NewYork
2922,NewYork
2923,NewYork
2924,NewYork
2925,NewYork
2926,NewYork
2927,NewYork
2928,NewYork
2929,NewYork
2930,NewYork
2931,NewYork
2932,NewYork
2933,NewYork
2934,NewYork
2935,NewYork
2936,NewYork
2937,NewYork
2938,NewYork
2939,NewYork
2940,NewYork
2941,NewYork
2942,NewYork
2943,NewYork
2944,NewYork
2945,NewYork
2946,NewYork
2947,NewYork
2948,NewYork
2949,NewYork
2950,NewYork
3167,NewYork
3168,NewYork
3169,NewYork
3170,NewYork
3171,NewYork
3172,NewYork
3173,NewYork
3174,NewYork
3175,NewYork
3176,NewYork
3177,NewYork
3178,NewYork
3179,NewYork
3180,NewYork
3181,NewYork
3182,NewYork
3183,NewYork
3184,NewYork
3185,NewYork
3186,NewYork
3294,NewYork
3295,NewYork
3296,NewYork
3297,NewYork
3298,NewYork
3299,NewYork
3300,NewYork
3301,NewYork
3302,NewYork
3303,NewYork
3304,NewYork
3305,NewYork
3306,NewYork
3307,NewYork
3308,NewYork
3309,NewYork
3310,NewYork
3311,NewYork
3312,NewYork
3313,NewYork
3314,NewYork
3315,NewYork
3316,NewYork
3317,NewYork
3318,NewYork
3319,NewYork
3320,NewYork
3321,NewYork
3322,NewYork
3323,NewYork
3324,NewYork
3325,NewYork
3326,NewYork
3327,NewYork
3328,NewYork
3329,NewYork
3330,NewYork
3402,NewYork
3403,NewYork
3404,NewYork
3405,NewYork
3406,NewYork
3407,NewYork
3408,NewYork
3409,NewYork
3410,NewYork
3411,NewYork
3412,NewYork
3413,NewYork
3414,NewYork
3415,NewYork
3416,NewYork
3417,NewYork
3418,NewYork
3419,NewYork
3420,NewYork
3421,NewYork
3422,NewYork
3423,NewYork
3424,NewYork
3425,NewYork
3426,NewYork
3427,NewYork
3428,NewYork
3429,NewYork
3430,NewYork
3431,NewYork
3432,NewYork
3433,NewYork
3434,NewYork
3435,NewYork
3436,NewYork
3437,NewYork
3438,NewYork
3439,NewYork
3440,NewYork
3441,NewYork
3442,NewYork
3443,NewYork
3444,NewYork
3445,NewYork
3446,NewYork
3447,NewYork
3448,NewYork
3449,NewYork
3450,NewYork
3451,NewYork
3452,NewYork
3453,NewYork
3454,NewYork
3455,NewYork
3456,NewYork
3457,NewYork
3458,NewYork
3459,NewYork
3460,NewYork
3461,NewYork
3462,NewYork
3463,NewYork
3464,NewYork
3465,NewYork
3466,NewYork
3467,NewYork
3468,NewYork
3469,NewYork
3470,NewYork
3471,NewYork
3472,NewYork
3473,NewYork
3474,NewYork
3475,NewYork
3476,NewYork
3477,NewYork
3478,NewYork
3479,NewYork
3480,NewYork
3481,NewYork
3482,NewYork
3483,NewYork
3484,NewYork
3485,NewYork
3486,NewYork
3487,NewYork
3488,NewYork
3489,NewYork
3490,NewYork
3491,NewYork
3492,NewYork
3493,NewYork
3494,NewYork
3495,NewYork
3496,NewYork
3497,NewYork
3498,NewYork
3499,NewYork
3500,NewYork
3501,NewYork
3502,NewYork
3503,NewYork
3504,NewYork
3505,NewYork
3506,NewYork
3507,NewYork
3508,NewYork
3509,NewYork
3510,NewYork
3511,NewYork
3512,NewYork
3513,NewYork
3514,NewYork
3515,NewYork
3516,NewYork
3517,NewYork
3518,NewYork
3519,NewYork
3520,NewYork
3521,NewYork
3522,NewYork
3523,NewYork
3524,NewYork
3525,NewYork
3526,NewYork
3527,NewYork
3528,NewYork
3529,NewYork
3530,NewYork
3531,NewYork
3532,NewYork
3533,NewYork
3534,NewYork
3535,NewYork
3536,NewYork
3537,NewYork
3538,NewYork
3539,NewYork
3540,NewYork
3541,NewYork
3542,NewYork
3543,NewYork
3544,NewYork
3545,NewYork
3546,NewYork
3547,NewYork
3548,NewYork
3549,NewYork
3550,NewYork
3551,NewYork
3552,NewYork
3553,NewYork
3554,NewYork
3555,NewYork
3556,NewYork
3557,NewYork
3558,NewYork
3559,NewYork
3560,NewYork
3561,NewYork
3562,NewYork
3563,NewYork
3564,NewYork
3565,NewYork
3566,NewYork
3567,NewYork
3568,NewYork
3569,NewYork
3570,NewYork
3571,NewYork
3572,NewYork
3573,NewYork
3574,NewYork
3575,NewYork
3576,NewYork
3577,NewYork
3578,NewYork
3579,NewYork
3580,NewYork
3581,NewYork
3582,NewYork
3583,NewYork
3584,NewYork
3585,NewYork
3586,NewYork
3587,NewYork
3588,NewYork
3589,NewYork
3590,NewYork
3591,NewYork
3592,NewYork
3593,NewYork
3594,NewYork
3595,NewYork
3596,NewYork
3597,NewYork
3598,NewYork
3599,NewYork
3600,NewYork
3601,NewYork
3602,NewYork
3603,NewYork
3604,NewYork
3636,NewYork
3637,NewYork
3638,NewYork
3639,NewYork
3640,NewYork
3641,NewYork
3642,NewYork
3643,NewYork
3644,NewYork
3645,NewYork
3646,NewYork
3647,NewYork
3648,NewYork
3649,NewYork
3650,NewYork
3651,NewYork
3652,NewYork
3653,NewYork
3654,NewYork
3655,NewYork
3656,NewYork
3657,NewYork
3658,NewYork
3659,NewYork
3660,NewYork
3661,NewYork
3662,NewYork
3663,NewYork
3664,NewYork
3665,NewYork
3666,NewYork
3667,NewYork
3668,NewYork
3669,NewYork
3670,NewYork
3671,NewYork
3672,NewYork
3673,NewYork
3674,NewYork
3675,NewYork
3676,NewYork
3677,NewYork
3678,California
3679,California
3680,California
3681,California
3682,California
3683,California
3684,California
3685,California
3686,California
3687,California
3688,California
3689,California
3690,California
3691,California
3692,California
3693,California
3694,California
3695,California
3696,California
3697,California
3698,California
3699,California
3700,California
3701,California
3702,California
3703,California
3704,California
3705,California
3706,California
3707,California
3708,California
3709,California
3710,California
3711,California
3712,California
3713,California
3714,California
3927,NewYork
3928,NewYork
3929,NewYork
3930,NewYork
3931,NewYork
3932,NewYork
3933,NewYork
3934,NewYork
3935,NewYork
3936,NewYork
3937,NewYork
3938,NewYork
3939,NewYork
3940,NewYork
3941,NewYork
3942,NewYork
3943,NewYork
3944,NewYork
3945,NewYork
3946,NewYork
3947,NewYork
3948,NewYork
3949,NewYork
3950,NewYork
3951,NewYork
3952,NewYork
3953,NewYork
3954,NewYork
3955,NewYork
3956,NewYork
3957,NewYork
3958,NewYork
3959,NewYork
3960,NewYork
3961,NewYork
3962,NewYork
3963,NewYork
3964,NewYork
3965,NewYork
3966,NewYork
3967,NewYork
3968,NewYork
3969,NewYork
3970,NewYork
3971,NewYork
3972,NewYork
3973,NewYork
3974,NewYork
3975,NewYork
3976,NewYork
3977,NewYork
3978,NewYork
3979,NewYork
3980,NewYork
3981,NewYork
3982,NewYork
3983,NewYork
3984,NewYork
3985,NewYork
3986,NewYork
3987,NewYork
3988,NewYork
3989,NewYork
3990,NewYork
3991,NewYork
3992,NewYork
3993,NewYork
3994,NewYork
3995,NewYork
3996,NewYork
3997,NewYork
3998,NewYork
3999,NewYork
4000,NewYork
4001,NewYork
4002,NewYork
4003,NewYork
4004,NewYork
4005,NewYork
4006,NewYork
4007,NewYork
4008,NewYork
4009,NewYork
4010,NewYork
4011,NewYork
4012,NewYork
4013,NewYork
4014,NewYork
4015,NewYork
4016,NewYork
4017,NewYork
4018,NewYork
4019,NewYork
4020,NewYork
4021,NewYork
4022,NewYork
4023,NewYork
4024,NewYork
4025,NewYork
4026,NewYork
4027,NewYork
4028,NewYork
4029,NewYork
4030,NewYork
4031,NewYork
4160,NewYork
4161,NewYork
4162,NewYork
4163,NewYork
4164,NewYork
4165,NewYork
4166,NewYork
4167,NewYork
4168,NewYork
4169,NewYork
4170,NewYork
4171,NewYork
4172,NewYork
4173,NewYork
4174,NewYork
4175,NewYork
4176,NewYork
4177,NewYork
4178,NewYork
4179,NewYork
4180,NewYork
4181,NewYork
4182,NewYork
4183,NewYork
4184,NewYork
4185,NewYork
4237,NewYork
4238,NewYork
4239,NewYork
4240,NewYork
4241,NewYork
4242,NewYork
4243,NewYork
4244,NewYork
4245,NewYork
4246,NewYork
4247,NewYork
4248,NewYork
4249,NewYork
4250,NewYork
4251,NewYork
4252,NewYork
4253,NewYork
4254,NewYork
4255,NewYork
4256,NewYork
4257,NewYork
4258,NewYork
4259,NewYork
4260,NewYork
4261,NewYork
4262,NewYork
4263,NewYork
4264,NewYork
4265,NewYork
4266,NewYork
4267,NewYork
4268,NewYork
4269,NewYork
4270,NewYork
4271,NewYork
4272,NewYork
4273,NewYork
4274,NewYork
4275,NewYork
4276,NewYork
4277,NewYork
4278,NewYork
4279,NewYork
4280,NewYork
4281,NewYork
4282,NewYork
4283,NewYork
4284,NewYork
4285,NewYork
4286,NewYork
4287,NewYork
4330,NewYork
4331,NewYork
4332,NewYork
4333,NewYork
4334,NewYork
4335,NewYork
4336,NewYork
4337,NewYork
4338,NewYork
4339,NewYork
4340,NewYork
4341,NewYork
4342,NewYork
4343,NewYork
4344,NewYork
4345,NewYork
